time	V1	V2	V3	V4	V5	V6
4.177104383153694e-003	3.753042e-001	3.781182e-001	3.659990e-005	1.499998e+001	9.613572e-002	4.714309e-001
4.177116710734421e-003	3.752978e-001	3.781119e-001	3.660007e-005	1.499998e+001	9.614519e-002	4.714340e-001
4.177124075601162e-003	3.752941e-001	3.781082e-001	3.660017e-005	1.499998e+001	9.615085e-002	4.714359e-001
4.177129554231793e-003	3.752912e-001	3.781054e-001	3.660025e-005	1.499998e+001	9.615505e-002	4.714372e-001
4.177133906709513e-003	3.752890e-001	3.781032e-001	3.660031e-005	1.499998e+001	9.615839e-002	4.714383e-001
4.177139321511165e-003	3.752862e-001	3.781004e-001	3.660038e-005	1.499998e+001	9.616255e-002	4.714397e-001
4.177141413591534e-003	3.752851e-001	3.780993e-001	3.660041e-005	1.499998e+001	9.616416e-002	4.714403e-001
4.177144265227605e-003	3.752837e-001	3.780979e-001	3.660045e-005	1.499998e+001	9.616635e-002	4.714410e-001
4.177147597724617e-003	3.752820e-001	3.780962e-001	3.660050e-005	1.499998e+001	9.616891e-002	4.714418e-001
4.177151676704146e-003	3.752798e-001	3.780941e-001	3.660056e-005	1.499998e+001	9.617204e-002	4.714428e-001
4.177156123035422e-003	3.752775e-001	3.780918e-001	3.660062e-005	1.499998e+001	9.617545e-002	4.714440e-001
4.177163516025718e-003	3.752738e-001	3.780881e-001	3.660072e-005	1.499998e+001	9.618113e-002	4.714459e-001
4.177170883426212e-003	3.752699e-001	3.780843e-001	3.660082e-005	1.499998e+001	9.618679e-002	4.714477e-001
4.177184679903687e-003	3.752629e-001	3.780773e-001	3.660101e-005	1.499998e+001	9.619738e-002	4.714512e-001
4.177200023370695e-003	3.752550e-001	3.780695e-001	3.660122e-005	1.499998e+001	9.620917e-002	4.714551e-001
4.177230710304711e-003	3.752392e-001	3.780538e-001	3.660164e-005	1.499998e+001	9.623273e-002	4.714629e-001
4.177268936448469e-003	3.752195e-001	3.780344e-001	3.660217e-005	1.499998e+001	9.626208e-002	4.714725e-001
4.177271494089883e-003	3.752182e-001	3.780330e-001	3.660220e-005	1.499998e+001	9.626405e-002	4.714732e-001
4.177276609372710e-003	3.752155e-001	3.780304e-001	3.660227e-005	1.499998e+001	9.626798e-002	4.714745e-001
4.177282527989207e-003	3.752125e-001	3.780274e-001	3.660236e-005	1.499998e+001	9.627252e-002	4.714760e-001
4.177285962408231e-003	3.752107e-001	3.780257e-001	3.660240e-005	1.499998e+001	9.627516e-002	4.714769e-001
4.177288324098303e-003	3.752095e-001	3.780245e-001	3.660244e-005	1.499998e+001	9.627698e-002	4.714774e-001
4.177290389604421e-003	3.752084e-001	3.780234e-001	3.660246e-005	1.499998e+001	9.627856e-002	4.714780e-001
4.177293217913662e-003	3.752070e-001	3.780220e-001	3.660250e-005	1.499998e+001	9.628073e-002	4.714787e-001
4.177294866578914e-003	3.752061e-001	3.780211e-001	3.660252e-005	1.499998e+001	9.628200e-002	4.714791e-001
4.177296961076828e-003	3.752050e-001	3.780200e-001	3.660255e-005	1.499998e+001	9.628361e-002	4.714796e-001
4.177299034735472e-003	3.752040e-001	3.780190e-001	3.660258e-005	1.499998e+001	9.628519e-002	4.714802e-001
4.177301013691457e-003	3.752030e-001	3.780180e-001	3.660261e-005	1.499998e+001	9.628671e-002	4.714806e-001
4.177303145302847e-003	3.752019e-001	3.780169e-001	3.660264e-005	1.499998e+001	9.628835e-002	4.714812e-001
4.177306407685588e-003	3.752002e-001	3.780152e-001	3.660268e-005	1.499998e+001	9.629086e-002	4.714820e-001
4.177309918709131e-003	3.751984e-001	3.780135e-001	3.660273e-005	1.499998e+001	9.629355e-002	4.714829e-001
4.177316940756217e-003	3.751948e-001	3.780099e-001	3.660283e-005	1.499998e+001	9.629895e-002	4.714847e-001
4.177324027727514e-003	3.751911e-001	3.780062e-001	3.660293e-005	1.499998e+001	9.630439e-002	4.714865e-001
4.177338201670108e-003	3.751838e-001	3.779990e-001	3.660312e-005	1.499998e+001	9.631527e-002	4.714901e-001
4.177356387509294e-003	3.751744e-001	3.779898e-001	3.660337e-005	1.499998e+001	9.632923e-002	4.714947e-001
4.177392759187666e-003	3.751557e-001	3.779712e-001	3.660387e-005	1.499998e+001	9.635717e-002	4.715039e-001
4.177448718347202e-003	3.751269e-001	3.779427e-001	3.660464e-005	1.499998e+001	9.640013e-002	4.715180e-001
4.177560636666274e-003	3.750692e-001	3.778856e-001	3.660619e-005	1.499998e+001	9.648607e-002	4.715463e-001
4.177779190847419e-003	3.749566e-001	3.777741e-001	3.660922e-005	1.499998e+001	9.665387e-002	4.716015e-001
4.178216299209710e-003	3.747312e-001	3.775509e-001	3.661529e-005	1.499998e+001	9.698943e-002	4.717116e-001
4.179090515934293e-003	3.742797e-001	3.771039e-001	3.662756e-005	1.499998e+001	9.766038e-002	4.719311e-001
4.180838949383457e-003	3.733740e-001	3.762073e-001	3.665255e-005	1.499998e+001	9.900157e-002	4.723667e-001
4.191329550078443e-003	3.678668e-001	3.707534e-001	3.681650e-005	1.499998e+001	1.070281e-001	4.748864e-001
4.205317017671759e-003	3.603432e-001	3.632996e-001	3.707768e-005	1.499998e+001	1.176736e-001	4.780088e-001
4.229731080171760e-003	3.468383e-001	3.499133e-001	3.765120e-005	1.499998e+001	1.361228e-001	4.829540e-001
4.254145142671760e-003	3.328802e-001	3.360699e-001	3.843361e-005	1.499998e+001	1.543899e-001	4.872640e-001
4.278559205171760e-003	3.184323e-001	3.217319e-001	3.957961e-005	1.499998e+001	1.724304e-001	4.908575e-001
4.302973267671761e-003	3.035160e-001	3.069207e-001	4.137817e-005	1.499998e+001	1.902176e-001	4.937293e-001
4.327387330171761e-003	2.881534e-001	2.916581e-001	4.454151e-005	1.499998e+001	2.077251e-001	4.958751e-001
4.351801392671761e-003	2.723669e-001	2.759666e-001	5.152065e-005	1.499998e+001	2.249273e-001	4.972918e-001
4.376215455171762e-003	2.561798e-001	2.598693e-001	8.546567e-005	1.499998e+001	2.417988e-001	4.979772e-001
4.400629517671762e-003	2.396916e-001	2.434666e-001	1.883775e-004	1.499998e+001	2.583970e-001	4.980882e-001
4.403681275484262e-003	2.376030e-001	2.413882e-001	2.988352e-004	1.499998e+001	2.604442e-001	4.980468e-001
4.409784791109261e-003	2.333948e-001	2.371999e-001	8.140593e-004	1.499998e+001	2.645065e-001	4.979012e-001
4.410273204268918e-003	2.330573e-001	2.368641e-001	9.260730e-004	1.499998e+001	2.648308e-001	4.978880e-001
4.411250030588231e-003	2.323812e-001	2.361911e-001	1.402928e-003	1.499998e+001	2.654780e-001	4.978592e-001
4.412537670380692e-003	2.314893e-001	2.353034e-001	2.534663e-003	1.499998e+001	2.663303e-001	4.978197e-001
4.413457981378022e-003	2.308514e-001	2.346684e-001	4.067481e-003	1.499998e+001	2.669389e-001	4.977903e-001
4.414169164208434e-003	2.303580e-001	2.341773e-001	6.235414e-003	1.499998e+001	2.674088e-001	4.977669e-001
4.414862588388997e-003	2.298766e-001	2.336981e-001	9.909349e-003	1.499998e+001	2.678666e-001	4.977433e-001
4.415674277468373e-003	2.293128e-001	2.331369e-001	1.692377e-002	1.499998e+001	2.684021e-001	4.977151e-001
4.416485009287241e-003	2.287493e-001	2.325760e-001	2.790377e-002	1.499998e+001	2.689365e-001	4.976859e-001
4.417608716694566e-003	2.279677e-001	2.317980e-001	4.808873e-002	1.499998e+001	2.696766e-001	4.976445e-001
4.417735496145049e-003	2.278795e-001	2.317102e-001	5.080337e-002	1.499998e+001	2.697601e-001	4.976398e-001
4.417989055046017e-003	2.277030e-001	2.315345e-001	5.692554e-002	1.499998e+001	2.699269e-001	4.976301e-001
4.418496172847952e-003	2.273499e-001	2.311830e-001	7.074401e-002	1.499998e+001	2.702604e-001	4.976106e-001
4.418801353862770e-003	2.271374e-001	2.309715e-001	8.285305e-002	1.499998e+001	2.704611e-001	4.975987e-001
4.419136301044272e-003	2.269040e-001	2.307392e-001	1.054718e-001	1.499998e+001	2.706812e-001	4.975855e-001
4.419534155735107e-003	2.266268e-001	2.304631e-001	1.520954e-001	1.499998e+001	2.709426e-001	4.975697e-001
4.420019930154463e-003	2.262881e-001	2.301260e-001	2.492774e-001	1.499998e+001	2.712616e-001	4.975500e-001
4.420489288994633e-003	2.259608e-001	2.298002e-001	4.107651e-001	1.499998e+001	2.715697e-001	4.975308e-001
4.421005784387218e-003	2.256004e-001	2.294415e-001	7.120852e-001	1.499998e+001	2.719086e-001	4.975093e-001
4.421514405974323e-003	2.252454e-001	2.290881e-001	1.213240e+000	1.499998e+001	2.722421e-001	4.974879e-001
4.422054679496124e-003	2.248682e-001	2.287125e-001	2.104154e+000	1.499998e+001	2.725961e-001	4.974647e-001
4.422596652298373e-003	2.244896e-001	2.283356e-001	3.577865e+000	1.499998e+001	2.729511e-001	4.974411e-001
4.423179855194873e-003	2.240820e-001	2.279299e-001	6.096706e+000	1.499998e+001	2.733329e-001	4.974153e-001
4.423842955100502e-003	2.236184e-001	2.274684e-001	9.909794e+000	1.499996e+001	2.737668e-001	4.973856e-001
4.423847692557354e-003	2.236151e-001	2.274651e-001	9.943987e+000	1.499996e+001	2.737699e-001	4.973854e-001
4.423854009166490e-003	2.236107e-001	2.274607e-001	9.990929e+000	1.499996e+001	2.737740e-001	4.973851e-001
4.423866642384763e-003	2.236019e-001	2.274519e-001	1.008527e+001	1.499994e+001	2.737823e-001	4.973845e-001
4.423891908821308e-003	2.235842e-001	2.274343e-001	1.027496e+001	1.499989e+001	2.737988e-001	4.973834e-001
4.423898225430444e-003	2.235798e-001	2.274299e-001	1.032267e+001	1.499984e+001	2.738029e-001	4.973831e-001
4.423910858648717e-003	2.235709e-001	2.274211e-001	1.041854e+001	1.499951e+001	2.738112e-001	4.973826e-001
4.423917236910028e-003	2.235665e-001	2.274166e-001	1.046708e+001	1.499888e+001	2.738153e-001	4.973823e-001
4.423921157598853e-003	2.235637e-001	2.274139e-001	1.049699e+001	1.499774e+001	2.738179e-001	4.973821e-001
4.423923460613103e-003	2.235621e-001	2.274123e-001	1.051458e+001	1.499621e+001	2.738194e-001	4.973820e-001
4.423925072382070e-003	2.235610e-001	2.274112e-001	1.052690e+001	1.499418e+001	2.738205e-001	4.973819e-001
4.423926705813523e-003	2.235599e-001	2.274101e-001	1.053940e+001	1.499063e+001	2.738215e-001	4.973818e-001
4.423928700603036e-003	2.235585e-001	2.274087e-001	1.055468e+001	1.498381e+001	2.738228e-001	4.973817e-001
4.423930844786570e-003	2.235570e-001	2.274072e-001	1.057111e+001	1.497275e+001	2.738242e-001	4.973816e-001
4.423935133153638e-003	2.235540e-001	2.274042e-001	1.060401e+001	1.494350e+001	2.738270e-001	4.973814e-001
4.423939034316919e-003	2.235512e-001	2.274015e-001	1.063399e+001	1.491253e+001	2.738296e-001	4.973813e-001
4.423943392728650e-003	2.235482e-001	2.273984e-001	1.066754e+001	1.487460e+001	2.738324e-001	4.973811e-001
4.423950443174894e-003	2.235433e-001	2.273935e-001	1.072196e+001	1.481007e+001	2.738370e-001	4.973807e-001
4.423962863526105e-003	2.235346e-001	2.273849e-001	1.081819e+001	1.469271e+001	2.738452e-001	4.973802e-001
4.423980461985141e-003	2.235223e-001	2.273726e-001	1.095543e+001	1.452283e+001	2.738567e-001	4.973794e-001
4.424015658903215e-003	2.234976e-001	2.273481e-001	1.123300e+001	1.417823e+001	2.738797e-001	4.973778e-001
4.424078749923534e-003	2.234535e-001	2.273042e-001	1.174031e+001	1.355520e+001	2.739209e-001	4.973749e-001
4.424204931964171e-003	2.233652e-001	2.272163e-001	1.278181e+001	1.230263e+001	2.740034e-001	4.973691e-001
4.424457296045446e-003	2.231887e-001	2.270405e-001	1.490211e+001	9.792006e+000	2.741684e-001	4.973575e-001
4.424458102184073e-003	2.231881e-001	2.270400e-001	1.490834e+001	9.783981e+000	2.741689e-001	4.973575e-001
4.424459714461327e-003	2.231870e-001	2.270388e-001	1.491919e+001	9.767926e+000	2.741700e-001	4.973574e-001
4.424462939015836e-003	2.231847e-001	2.270366e-001	1.493798e+001	9.735812e+000	2.741721e-001	4.973573e-001
4.424469298777869e-003	2.231803e-001	2.270322e-001	1.496559e+001	9.672473e+000	2.741762e-001	4.973570e-001
4.424475644182560e-003	2.231758e-001	2.270277e-001	1.498362e+001	9.609275e+000	2.741804e-001	4.973567e-001
4.424478010806992e-003	2.231742e-001	2.270261e-001	1.498819e+001	9.585705e+000	2.741819e-001	4.973566e-001
4.424479856383908e-003	2.231729e-001	2.270248e-001	1.499048e+001	9.567324e+000	2.741831e-001	4.973565e-001
4.424481982132333e-003	2.231714e-001	2.270233e-001	1.499201e+001	9.546152e+000	2.741845e-001	4.973564e-001
4.424483262363729e-003	2.231705e-001	2.270224e-001	1.499273e+001	9.533401e+000	2.741854e-001	4.973563e-001
4.424484771313438e-003	2.231694e-001	2.270214e-001	1.499343e+001	9.518373e+000	2.741863e-001	4.973563e-001
4.424486244718186e-003	2.231684e-001	2.270204e-001	1.499399e+001	9.503697e+000	2.741873e-001	4.973562e-001
4.424487762544199e-003	2.231673e-001	2.270193e-001	1.499447e+001	9.488580e+000	2.741883e-001	4.973561e-001
4.424489896508121e-003	2.231659e-001	2.270178e-001	1.499501e+001	9.467326e+000	2.741897e-001	4.973560e-001
4.424492188600476e-003	2.231642e-001	2.270162e-001	1.499548e+001	9.444497e+000	2.741912e-001	4.973559e-001
4.424496045245185e-003	2.231615e-001	2.270135e-001	1.499607e+001	9.406085e+000	2.741937e-001	4.973557e-001
4.424500161232194e-003	2.231587e-001	2.270107e-001	1.499653e+001	9.365090e+000	2.741964e-001	4.973556e-001
4.424507369072930e-003	2.231536e-001	2.270056e-001	1.499707e+001	9.293299e+000	2.742011e-001	4.973552e-001
4.424514828223316e-003	2.231484e-001	2.270004e-001	1.499743e+001	9.219004e+000	2.742060e-001	4.973549e-001
4.424527828875269e-003	2.231393e-001	2.269914e-001	1.499782e+001	9.089513e+000	2.742145e-001	4.973543e-001
4.424541356941846e-003	2.231298e-001	2.269820e-001	1.499807e+001	8.954766e+000	2.742233e-001	4.973536e-001
4.424568413074998e-003	2.231109e-001	2.269631e-001	1.499833e+001	8.685269e+000	2.742410e-001	4.973524e-001
4.424593983853325e-003	2.230930e-001	2.269453e-001	1.499848e+001	8.430566e+000	2.742577e-001	4.973512e-001
4.424645125409979e-003	2.230572e-001	2.269097e-001	1.499862e+001	7.921165e+000	2.742911e-001	4.973488e-001
4.424702699783841e-003	2.230169e-001	2.268696e-001	1.499871e+001	7.347736e+000	2.743287e-001	4.973462e-001
4.424817848531566e-003	2.229363e-001	2.267893e-001	1.499879e+001	6.201238e+000	2.744040e-001	4.973408e-001
4.424994834647530e-003	2.228124e-001	2.266660e-001	1.499884e+001	4.443580e+000	2.745196e-001	4.973325e-001
4.425348806879458e-003	2.225646e-001	2.264193e-001	1.499889e+001	9.414686e-001	2.747508e-001	4.973159e-001
4.425359764191578e-003	2.225570e-001	2.264116e-001	1.499889e+001	8.347293e-001	2.747579e-001	4.973154e-001
4.425381678815819e-003	2.225416e-001	2.263964e-001	1.499889e+001	6.286081e-001	2.747722e-001	4.973144e-001
4.425425508064299e-003	2.225109e-001	2.263658e-001	1.499889e+001	2.303464e-001	2.748008e-001	4.973123e-001
4.425428469608379e-003	2.225089e-001	2.263637e-001	1.499889e+001	2.056933e-001	2.748028e-001	4.973122e-001
4.425434392696540e-003	2.225047e-001	2.263596e-001	1.499889e+001	1.636986e-001	2.748066e-001	4.973119e-001
4.425446238872860e-003	2.224964e-001	2.263514e-001	1.499889e+001	9.695812e-002	2.748144e-001	4.973113e-001
4.425457034981576e-003	2.224889e-001	2.263438e-001	1.499890e+001	5.682453e-002	2.748214e-001	4.973108e-001
4.425465752675847e-003	2.224828e-001	2.263377e-001	1.499890e+001	3.894130e-002	2.748271e-001	4.973104e-001
4.425471230136762e-003	2.224789e-001	2.263339e-001	1.499890e+001	3.273899e-002	2.748307e-001	4.973101e-001
4.425478371381923e-003	2.224739e-001	2.263290e-001	1.499890e+001	2.778332e-002	2.748353e-001	4.973098e-001
4.425485750540929e-003	2.224687e-001	2.263238e-001	1.499890e+001	2.434541e-002	2.748402e-001	4.973094e-001
4.425494507380782e-003	2.224626e-001	2.263177e-001	1.499890e+001	2.166315e-002	2.748459e-001	4.973090e-001
4.425505843671607e-003	2.224547e-001	2.263098e-001	1.499890e+001	1.934465e-002	2.748533e-001	4.973085e-001
4.425517464087683e-003	2.224465e-001	2.263017e-001	1.499890e+001	1.777651e-002	2.748609e-001	4.973079e-001
4.425535849248427e-003	2.224337e-001	2.262889e-001	1.499890e+001	1.615593e-002	2.748729e-001	4.973071e-001
4.425553196581537e-003	2.224215e-001	2.262768e-001	1.499890e+001	1.515806e-002	2.748842e-001	4.973062e-001
4.425584004263211e-003	2.223999e-001	2.262553e-001	1.499890e+001	1.403859e-002	2.749043e-001	4.973048e-001
4.425611806776581e-003	2.223805e-001	2.262359e-001	1.499890e+001	1.339530e-002	2.749225e-001	4.973035e-001
4.425666565825224e-003	2.223421e-001	2.261977e-001	1.499890e+001	1.263144e-002	2.749582e-001	4.973009e-001
4.425717201894382e-003	2.223067e-001	2.261624e-001	1.499890e+001	1.219863e-002	2.749913e-001	4.972984e-001
4.425818474032699e-003	2.222357e-001	2.260918e-001	1.499890e+001	1.171909e-002	2.750574e-001	4.972936e-001
4.425950358096969e-003	2.221433e-001	2.259998e-001	1.499891e+001	1.137764e-002	2.751434e-001	4.972873e-001
4.426214126225510e-003	2.219585e-001	2.258158e-001	1.499891e+001	1.106052e-002	2.753155e-001	4.972746e-001
4.426661828793778e-003	2.216447e-001	2.255034e-001	1.499891e+001	1.082843e-002	2.756075e-001	4.972527e-001
4.427557233930313e-003	2.210167e-001	2.248782e-001	1.499891e+001	1.063564e-002	2.761908e-001	4.972081e-001
4.432929664749528e-003	2.172374e-001	2.211153e-001	1.499891e+001	1.002877e-002	2.796766e-001	4.969148e-001
4.440092905841813e-003	2.121687e-001	2.160680e-001	1.499891e+001	9.318178e-003	2.842850e-001	4.964548e-001
4.454419388026383e-003	2.019418e-001	2.058821e-001	1.499891e+001	8.062266e-003	2.933745e-001	4.953180e-001
4.478833450526383e-003	1.843076e-001	1.883138e-001	1.499892e+001	6.271506e-003	3.085466e-001	4.928567e-001
4.503247513026384e-003	1.664334e-001	1.705004e-001	1.499892e+001	4.843361e-003	3.233089e-001	4.897459e-001
4.527661575526384e-003	1.483141e-001	1.524360e-001	1.499892e+001	3.741238e-003	3.375960e-001	4.859146e-001
4.552075638026384e-003	1.299818e-001	1.341530e-001	1.499892e+001	2.885247e-003	3.514021e-001	4.813893e-001
4.573622402679766e-003	1.136722e-001	1.178831e-001	1.499892e+001	2.268859e-003	3.632567e-001	4.769352e-001
4.577332189821128e-003	1.108443e-001	1.150615e-001	1.499892e+001	2.178513e-003	3.652406e-001	4.760913e-001
4.590289324722175e-003	1.009351e-001	1.051729e-001	1.499892e+001	1.900424e-003	3.720629e-001	4.730049e-001
4.591514191701877e-003	9.999627e-002	1.042359e-001	1.499892e+001	1.875940e-003	3.727003e-001	4.727035e-001
4.592739058681579e-003	9.905705e-002	1.032985e-001	1.499892e+001	1.851771e-003	3.733363e-001	4.724003e-001
4.593963925661281e-003	9.811744e-002	1.023608e-001	1.499892e+001	1.827917e-003	3.739708e-001	4.720953e-001
4.595188792640982e-003	9.717745e-002	1.014226e-001	1.499892e+001	1.804380e-003	3.746039e-001	4.717884e-001
4.596413659620683e-003	9.623708e-002	1.004840e-001	1.499892e+001	1.781158e-003	3.752355e-001	4.714797e-001
4.597638526600385e-003	9.529633e-002	9.954508e-002	1.499892e+001	1.758252e-003	3.758656e-001	4.711691e-001
4.598863393580087e-003	9.435520e-002	9.860574e-002	1.499892e+001	1.735662e-003	3.764943e-001	4.708567e-001
4.599419360106537e-003	9.392790e-002	9.817924e-002	1.499892e+001	1.725507e-003	3.767792e-001	4.707143e-001
4.599729502764023e-003	9.368951e-002	9.794130e-002	1.499892e+001	1.719876e-003	3.769380e-001	4.706348e-001
4.599828378986906e-003	9.361350e-002	9.786543e-002	1.499892e+001	1.718089e-003	3.769886e-001	4.706093e-001
4.599901930875062e-003	9.355696e-002	9.780900e-002	1.499892e+001	1.716767e-003	3.770262e-001	4.705904e-001
4.599956514316520e-003	9.351499e-002	9.776711e-002	1.499892e+001	1.715792e-003	3.770542e-001	4.705764e-001
4.599996736100888e-003	9.348407e-002	9.773625e-002	1.499892e+001	1.715083e-003	3.770747e-001	4.705661e-001
4.600026101746390e-003	9.346150e-002	9.771372e-002	1.499892e+001	1.714576e-003	3.770897e-001	4.705585e-001
4.600047169067215e-003	9.344530e-002	9.769756e-002	1.499892e+001	1.714224e-003	3.771005e-001	4.705531e-001
4.600061910129826e-003	9.343397e-002	9.768625e-002	1.499892e+001	1.713993e-003	3.771081e-001	4.705493e-001
4.600072990396612e-003	9.342545e-002	9.767774e-002	1.499892e+001	1.713840e-003	3.771137e-001	4.705465e-001
4.600083252721216e-003	9.341756e-002	9.766987e-002	1.499892e+001	1.713731e-003	3.771190e-001	4.705438e-001
4.600094942671952e-003	9.340858e-002	9.766090e-002	1.499892e+001	1.713653e-003	3.771250e-001	4.705408e-001
4.600112074059243e-003	9.339540e-002	9.764775e-002	1.499892e+001	1.713594e-003	3.771337e-001	4.705364e-001
4.600127797707324e-003	9.338332e-002	9.763569e-002	1.499892e+001	1.713570e-003	3.771418e-001	4.705324e-001
4.600149940503817e-003	9.336630e-002	9.761869e-002	1.499892e+001	1.713557e-003	3.771531e-001	4.705267e-001
4.600652767372898e-003	9.297968e-002	9.723280e-002	1.499892e+001	1.713550e-003	3.774101e-001	4.703971e-001
4.601155594241979e-003	9.259300e-002	9.684684e-002	1.499892e+001	1.713544e-003	3.776668e-001	4.702671e-001
4.601658421111060e-003	9.220624e-002	9.646081e-002	1.499892e+001	1.713538e-003	3.779232e-001	4.701368e-001
4.602161247980140e-003	9.181942e-002	9.607470e-002	1.499892e+001	1.713534e-003	3.781794e-001	4.700061e-001
4.602664074849222e-003	9.143252e-002	9.568851e-002	1.499892e+001	1.713531e-003	3.784352e-001	4.698751e-001
4.603166901718302e-003	9.104556e-002	9.530225e-002	1.499892e+001	1.713529e-003	3.786907e-001	4.697437e-001
4.603669728587384e-003	9.065852e-002	9.491592e-002	1.499892e+001	1.713528e-003	3.789460e-001	4.696119e-001
4.607206612179976e-003	8.793418e-002	9.219647e-002	1.499892e+001	1.713496e-003	3.807329e-001	4.686747e-001
4.614280379365161e-003	8.247790e-002	8.674967e-002	1.499892e+001	1.713395e-003	3.842726e-001	4.667583e-001
4.622433899874732e-003	7.617813e-002	8.046041e-002	1.499892e+001	1.709879e-003	3.883018e-001	4.644880e-001
4.629834051419345e-003	7.045040e-002	7.474182e-002	1.499892e+001	1.691371e-003	3.919077e-001	4.623665e-001
4.635974121892246e-003	6.569032e-002	6.998904e-002	1.499892e+001	1.648525e-003	3.948575e-001	4.605564e-001
4.642691447443500e-003	6.047514e-002	6.478156e-002	1.499892e+001	1.569633e-003	3.980386e-001	4.585226e-001
4.650526926835218e-003	5.438351e-002	5.869868e-002	1.499892e+001	1.455987e-003	4.016933e-001	4.560859e-001
4.658854368535841e-003	4.790006e-002	5.222441e-002	1.499892e+001	1.328060e-003	4.055059e-001	4.534154e-001
4.670520853099765e-003	3.880351e-002	4.314113e-002	1.499892e+001	1.154555e-003	4.107265e-001	4.495398e-001
4.683971201057912e-003	2.830078e-002	3.265762e-002	1.499892e+001	9.757653e-004	4.165664e-001	4.448775e-001
4.702748045205906e-003	1.362308e-002	1.801721e-002	1.499892e+001	7.571802e-004	4.244907e-001	4.381247e-001
4.705799803018406e-003	1.123592e-002	1.564352e-002	1.499892e+001	7.261551e-004	4.257451e-001	4.369922e-001
4.711903318643406e-003	6.459801e-003	1.092114e-002	1.499892e+001	6.704273e-004	4.282047e-001	4.346759e-001
4.715433324164354e-003	3.697284e-003	8.229850e-003	1.499892e+001	6.397541e-004	4.296134e-001	4.333221e-001
4.718649654031861e-003	1.180100e-003	5.871315e-003	1.499892e+001	6.131498e-004	4.308845e-001	4.320762e-001
4.720292345402473e-003	-1.055356e-004	4.814574e-003	1.499892e+001	6.000061e-004	4.315294e-001	4.314355e-001
4.721742501664205e-003	-1.240488e-003	4.176567e-003	1.499892e+001	5.887068e-004	4.320957e-001	4.308669e-001
4.723285633115249e-003	-2.448197e-003	3.976260e-003	1.499892e+001	5.769384e-004	4.326956e-001	4.302592e-001
4.725046116206431e-003	-3.825994e-003	4.316447e-003	1.499892e+001	5.637853e-004	4.333772e-001	4.295630e-001
4.726397543190691e-003	-4.883627e-003	4.895843e-003	1.499892e+001	5.538824e-004	4.338983e-001	4.290265e-001
4.727504048409865e-003	-5.749551e-003	5.392466e-003	1.499892e+001	5.459191e-004	4.343235e-001	4.285858e-001
4.728629379593537e-003	-6.630225e-003	5.721145e-003	1.499892e+001	5.379480e-004	4.347543e-001	4.281361e-001
4.729770621275926e-003	-7.523328e-003	5.999140e-003	1.499892e+001	5.299879e-004	4.351900e-001	4.276786e-001
4.730977208717216e-003	-8.467514e-003	6.413538e-003	1.499892e+001	5.217172e-004	4.356488e-001	4.271933e-001
4.732682401108310e-003	-9.801834e-003	7.179467e-003	1.499892e+001	5.102655e-004	4.362945e-001	4.265047e-001
4.734721349840912e-003	-1.139718e-002	8.301456e-003	1.499892e+001	4.969785e-004	4.370616e-001	4.256765e-001
4.738799247306116e-003	-1.458752e-002	1.091557e-002	1.499892e+001	4.714250e-004	4.385829e-001	4.240077e-001
4.742676793706880e-003	-1.762041e-002	1.366612e-002	1.499892e+001	4.485122e-004	4.400108e-001	4.224028e-001
4.750431886508410e-003	-2.368390e-002	1.952172e-002	1.499892e+001	4.061964e-004	4.428160e-001	4.191448e-001
4.758650469629166e-003	-3.010471e-002	2.587631e-002	1.499892e+001	3.663216e-004	4.457071e-001	4.156153e-001
4.775087635870679e-003	-4.292483e-002	3.868576e-002	1.499892e+001	2.998535e-004	4.512305e-001	4.083191e-001
4.799501698370679e-003	-6.192525e-002	5.769714e-002	1.499892e+001	2.190057e-004	4.590272e-001	3.971162e-001
4.810157639219563e-003	-7.019746e-002	6.597685e-002	1.499892e+001	1.902172e-004	4.622563e-001	3.920735e-001
4.816634804496215e-003	-7.521420e-002	7.099898e-002	1.499892e+001	1.754300e-004	4.641349e-001	3.889355e-001
4.820951057605643e-003	-7.855214e-002	7.434092e-002	1.499892e+001	1.664317e-004	4.653544e-001	3.868172e-001
4.825756229822055e-003	-8.226345e-002	7.805695e-002	1.499892e+001	1.570855e-004	4.666839e-001	3.844355e-001
4.830525337411883e-003	-8.594361e-002	8.174072e-002	1.499892e+001	1.482449e-004	4.679841e-001	3.820558e-001
4.830972441248429e-003	-8.628823e-002	8.208704e-002	1.499892e+001	1.474549e-004	4.681042e-001	3.818313e-001
4.831568579697157e-003	-8.674770e-002	8.254718e-002	1.499892e+001	1.464145e-004	4.682637e-001	3.815313e-001
4.832246897507659e-003	-8.727042e-002	8.307064e-002	1.499892e+001	1.452398e-004	4.684448e-001	3.811897e-001
4.832970893049157e-003	-8.782823e-002	8.362924e-002	1.499892e+001	1.439980e-004	4.686374e-001	3.808246e-001
4.833797101303296e-003	-8.846465e-002	8.426656e-002	1.499892e+001	1.425958e-004	4.688565e-001	3.804073e-001
4.834706985081670e-003	-8.916535e-002	8.496827e-002	1.499892e+001	1.410695e-004	4.690969e-001	3.799470e-001
4.835701932081419e-003	-8.993136e-002	8.573538e-002	1.499892e+001	1.394216e-004	4.693587e-001	3.794428e-001
4.836724784250782e-003	-9.071863e-002	8.652380e-002	1.499892e+001	1.377504e-004	4.696266e-001	3.789234e-001
